file,class,method,variable,usage
/tmp/tempRepo17941808559582989529/org.jacoco.agent.rt.test/src/org/jacoco/agent/rt/internal/ConfigLoaderTest.java,org.jacoco.agent.rt.internal.ConfigLoaderTest,testNoResource/0,system,1
/tmp/tempRepo17941808559582989529/org.jacoco.agent.rt.test/src/org/jacoco/agent/rt/internal/ConfigLoaderTest.java,org.jacoco.agent.rt.internal.ConfigLoaderTest,testNoResource/0,config,1
/tmp/tempRepo17941808559582989529/org.jacoco.agent.rt.test/src/org/jacoco/agent/rt/internal/ConfigLoaderTest.java,org.jacoco.agent.rt.internal.ConfigLoaderTest,testSystemProperties/0,system,4
/tmp/tempRepo17941808559582989529/org.jacoco.agent.rt.test/src/org/jacoco/agent/rt/internal/ConfigLoaderTest.java,org.jacoco.agent.rt.internal.ConfigLoaderTest,testSystemProperties/0,config,3
/tmp/tempRepo17941808559582989529/org.jacoco.agent.rt.test/src/org/jacoco/agent/rt/internal/ConfigLoaderTest.java,org.jacoco.agent.rt.internal.ConfigLoaderTest,testResource/0,system,1
/tmp/tempRepo17941808559582989529/org.jacoco.agent.rt.test/src/org/jacoco/agent/rt/internal/ConfigLoaderTest.java,org.jacoco.agent.rt.internal.ConfigLoaderTest,testResource/0,config,1
/tmp/tempRepo17941808559582989529/org.jacoco.agent.rt.test/src/org/jacoco/agent/rt/internal/ConfigLoaderTest.java,org.jacoco.agent.rt.internal.ConfigLoaderTest,testSubstituteProperties/0,system,3
/tmp/tempRepo17941808559582989529/org.jacoco.agent.rt.test/src/org/jacoco/agent/rt/internal/ConfigLoaderTest.java,org.jacoco.agent.rt.internal.ConfigLoaderTest,testSubstituteProperties/0,config,5
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"createAnalyzingVisitor/2[long,java.lang.String]",coverage,1
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"createAnalyzingVisitor/2[long,java.lang.String]",classid,2
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"createAnalyzingVisitor/2[long,java.lang.String]",data,2
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"createAnalyzingVisitor/2[long,java.lang.String]",noMatch,3
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"createAnalyzingVisitor/2[long,java.lang.String]",analyzer,1
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"createAnalyzingVisitor/2[long,java.lang.String]",className,2
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"createAnalyzingVisitor/2[long,java.lang.String]",probes,3
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"analyzeGzip/2[java.io.InputStream,java.lang.String]",input,1
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"analyzeGzip/2[java.io.InputStream,java.lang.String]",e,1
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"analyzeGzip/2[java.io.InputStream,java.lang.String]",location,2
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"analyzeGzip/2[java.io.InputStream,java.lang.String]",gzipInputStream,2
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"analyzeAll/2[java.lang.String,java.io.File]",basedir,1
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"analyzeAll/2[java.lang.String,java.io.File]",path,1
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"analyzeAll/2[java.lang.String,java.io.File]",st,2
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"analyzeAll/2[java.lang.String,java.io.File]",count,2
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"nextEntry/2[java.util.zip.ZipInputStream,java.lang.String]",input,1
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"nextEntry/2[java.util.zip.ZipInputStream,java.lang.String]",e,3
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"nextEntry/2[java.util.zip.ZipInputStream,java.lang.String]",location,2
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"analyzerError/2[java.lang.String,java.lang.Exception]",ex,2
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"analyzerError/2[java.lang.String,java.lang.Exception]",cause,1
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"analyzerError/2[java.lang.String,java.lang.Exception]",location,1
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"analyzeClass/2[java.io.InputStream,java.lang.String]",input,1
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"analyzeClass/2[java.io.InputStream,java.lang.String]",e,1
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"analyzeClass/2[java.io.InputStream,java.lang.String]",location,2
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"analyzeClass/2[java.io.InputStream,java.lang.String]",buffer,2
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,analyzeAll/1[java.io.File],file,4
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,analyzeAll/1[java.io.File],in,2
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,analyzeAll/1[java.io.File],f,1
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,analyzeAll/1[java.io.File],count,3
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"Analyzer/2[org.jacoco.core.data.ExecutionDataStore,org.jacoco.core.analysis.ICoverageVisitor]",coverageVisitor,2
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"Analyzer/2[org.jacoco.core.data.ExecutionDataStore,org.jacoco.core.analysis.ICoverageVisitor]",executionData,2
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"analyzeZip/2[java.io.InputStream,java.lang.String]",zip,2
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"analyzeZip/2[java.io.InputStream,java.lang.String]",input,1
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"analyzeZip/2[java.io.InputStream,java.lang.String]",entry,2
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"analyzeZip/2[java.io.InputStream,java.lang.String]",count,2
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"analyzeZip/2[java.io.InputStream,java.lang.String]",location,2
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,analyzeClass/1[byte[]],classId,2
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,analyzeClass/1[byte[]],reader,4
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,analyzeClass/1[byte[]],source,2
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,analyzeClass/1[byte[]],visitor,1
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"analyzeClass/2[byte[],java.lang.String]",cause,1
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"analyzeClass/2[byte[],java.lang.String]",location,1
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"analyzeClass/2[byte[],java.lang.String]",buffer,1
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"analyzeAll/2[java.io.InputStream,java.lang.String]",input,1
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"analyzeAll/2[java.io.InputStream,java.lang.String]",e,1
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"analyzeAll/2[java.io.InputStream,java.lang.String]",location,5
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"analyzeAll/2[java.io.InputStream,java.lang.String]",detector,6
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"analyzePack200/2[java.io.InputStream,java.lang.String]",input,1
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"analyzePack200/2[java.io.InputStream,java.lang.String]",e,1
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"analyzePack200/2[java.io.InputStream,java.lang.String]",unpackedInput,2
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"analyzePack200/2[java.io.InputStream,java.lang.String]",location,2
/tmp/tempRepo17941808559582989529/jacoco-maven-plugin.test/it/it-dump/src/main/java/Server.java,Server,main/1[java.lang.String[]],args,2
/tmp/tempRepo17941808559582989529/jacoco-maven-plugin.test/it/it-dump/src/main/java/Server.java,Server,main/1[java.lang.String[]],termFile,1
/tmp/tempRepo17941808559582989529/org.jacoco.cli/src/org/jacoco/cli/internal/Command.java,org.jacoco.cli.internal.Command,usage/1[org.jacoco.cli.internal.CommandParser],parser,1
/tmp/tempRepo17941808559582989529/org.jacoco.cli/src/org/jacoco/cli/internal/Command.java,org.jacoco.cli.internal.Command,usage/1[org.jacoco.cli.internal.CommandParser],writer,2
/tmp/tempRepo17941808559582989529/org.jacoco.cli/src/org/jacoco/cli/internal/Command.java,org.jacoco.cli.internal.Command,"execute/2[java.io.PrintWriter,java.io.PrintWriter]",err,0
/tmp/tempRepo17941808559582989529/org.jacoco.cli/src/org/jacoco/cli/internal/Command.java,org.jacoco.cli.internal.Command,"execute/2[java.io.PrintWriter,java.io.PrintWriter]",out,0
/tmp/tempRepo17941808559582989529/org.jacoco.cli/src/org/jacoco/cli/internal/Command.java,org.jacoco.cli.internal.Command,printHelp/1[java.io.PrintWriter],parser,3
/tmp/tempRepo17941808559582989529/org.jacoco.cli/src/org/jacoco/cli/internal/Command.java,org.jacoco.cli.internal.Command,printHelp/1[java.io.PrintWriter],writer,4
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/internal/instr/ProbeArrayStrategyFactory.java,org.jacoco.core.internal.instr.ProbeArrayStrategyFactory,isInterfaceOrModule/1[org.jacoco.core.internal.instr.ClassReader],reader,1
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/internal/instr/ProbeArrayStrategyFactory.java,org.jacoco.core.internal.instr.ProbeArrayStrategyFactory,getProbeCounter/1[org.jacoco.core.internal.instr.ClassReader],reader,1
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/internal/instr/ProbeArrayStrategyFactory.java,org.jacoco.core.internal.instr.ProbeArrayStrategyFactory,getProbeCounter/1[org.jacoco.core.internal.instr.ClassReader],counter,2
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/internal/instr/ProbeArrayStrategyFactory.java,org.jacoco.core.internal.instr.ProbeArrayStrategyFactory,"createFor/3[long,org.jacoco.core.internal.instr.ClassReader,org.jacoco.core.runtime.IExecutionDataAccessorGenerator]",classId,5
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/internal/instr/ProbeArrayStrategyFactory.java,org.jacoco.core.internal.instr.ProbeArrayStrategyFactory,"createFor/3[long,org.jacoco.core.internal.instr.ClassReader,org.jacoco.core.runtime.IExecutionDataAccessorGenerator]",reader,4
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/internal/instr/ProbeArrayStrategyFactory.java,org.jacoco.core.internal.instr.ProbeArrayStrategyFactory,"createFor/3[long,org.jacoco.core.internal.instr.ClassReader,org.jacoco.core.runtime.IExecutionDataAccessorGenerator]",accessorGenerator,5
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/internal/instr/ProbeArrayStrategyFactory.java,org.jacoco.core.internal.instr.ProbeArrayStrategyFactory,"createFor/3[long,org.jacoco.core.internal.instr.ClassReader,org.jacoco.core.runtime.IExecutionDataAccessorGenerator]",className,5
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/internal/instr/ProbeArrayStrategyFactory.java,org.jacoco.core.internal.instr.ProbeArrayStrategyFactory,"createFor/3[long,org.jacoco.core.internal.instr.ClassReader,org.jacoco.core.runtime.IExecutionDataAccessorGenerator]",counter,5
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/internal/instr/ProbeArrayStrategyFactory.java,org.jacoco.core.internal.instr.ProbeArrayStrategyFactory,"createFor/3[long,org.jacoco.core.internal.instr.ClassReader,org.jacoco.core.runtime.IExecutionDataAccessorGenerator]",version,4
/tmp/tempRepo17941808559582989529/org.jacoco.report/src/org/jacoco/report/internal/html/page/NodePage.java,org.jacoco.report.internal.html.page.NodePage,"NodePage/4[NodeType,org.jacoco.report.internal.html.page.ReportPage,org.jacoco.report.internal.ReportOutputFolder,org.jacoco.report.internal.html.IHTMLReportContext]",node,2
/tmp/tempRepo17941808559582989529/org.jacoco.report/src/org/jacoco/report/internal/html/page/NodePage.java,org.jacoco.report.internal.html.page.NodePage,"NodePage/4[NodeType,org.jacoco.report.internal.html.page.ReportPage,org.jacoco.report.internal.ReportOutputFolder,org.jacoco.report.internal.html.IHTMLReportContext]",parent,1
/tmp/tempRepo17941808559582989529/org.jacoco.report/src/org/jacoco/report/internal/html/page/NodePage.java,org.jacoco.report.internal.html.page.NodePage,"NodePage/4[NodeType,org.jacoco.report.internal.html.page.ReportPage,org.jacoco.report.internal.ReportOutputFolder,org.jacoco.report.internal.html.IHTMLReportContext]",folder,1
/tmp/tempRepo17941808559582989529/org.jacoco.report/src/org/jacoco/report/internal/html/page/NodePage.java,org.jacoco.report.internal.html.page.NodePage,"NodePage/4[NodeType,org.jacoco.report.internal.html.page.ReportPage,org.jacoco.report.internal.ReportOutputFolder,org.jacoco.report.internal.html.IHTMLReportContext]",context,1
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/ICoverageNode.java,org.jacoco.core.analysis.ICoverageNode,getCounter/1[org.jacoco.core.analysis.ICoverageNode.CounterEntity],entity,0
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,probevar_should_be_at_position_1_for_static_method_without_parameters/0,pi,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,probevar_should_be_at_position_2_for_instance_method_without_parameters/0,pi,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitCode_should_call_IProbeArrayStrategy_for_static_initializers/0,pi,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitFrame_should_insert_safety_slot_and_probe_variable_between_arguments_and_local_variables/0,pi,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitFrame_should_insert_TOP_after_probe_variable_when_safety_slot_occupied_but_not_the_last/0,pi,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitVarInsn_should_be_called_with_adjusted_variable_positions/0,pi,5
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,should_remap_LocalVariableAnnotation/0,start,4
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,should_remap_LocalVariableAnnotation/0,pi,3
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,should_remap_LocalVariableAnnotation/0,end,4
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitIincInsn_should_be_called_with_adjusted_variable_positions/0,pi,5
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitFrame_should_fill_3_unused_slots_before_probe_variable_with_TOP_TOP_TOP/0,pi,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitFrame_should_fill_4_unused_slots_before_probe_variable_with_TOP_TOP_TOP_TOP/0,pi,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitFrame_should_insert_safety_slot_and_probe_variable_first_when_no_parameters_exist/0,pi,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitFrame_must_only_support_resolved_frames/0,pi,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,probevar_should_be_at_position_5_for_instance_method_with_3_parameters/0,pi,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitCode_should_call_IProbeArrayStrategy_for_any_methods/0,pi,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,new_stack_size_should_be_increased_for_probes/0,pi,2
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,probevar_should_be_at_position_6_for_instance_method_with_2_wide_parameters/0,pi,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitFrame_should_fill_2_unused_slots_before_probe_variable_with_TOP_TOP/0,pi,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitFrame_should_not_insert_safety_slot_when_it_is_the_last_occupied_slot/0,pi,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitLocalVariable_should_be_called_with_adjusted_variable_positions/0,pi,5
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitLocalVariable_should_be_called_with_adjusted_variable_positions/0,begin,3
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,new_stack_size_should_be_big_enought_to_store_probe_array/0,pi,2
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitFrame_should_only_insert_safety_slot_and_probe_variable_when_no_other_local_variables_exist/0,pi,1
/tmp/tempRepo17941808559582989529/org.jacoco.report.test/src/org/jacoco/report/internal/html/page/SourceFilePageTest.java,org.jacoco.report.internal.html.page.SourceFilePageTest,testContents/0,result,6
/tmp/tempRepo17941808559582989529/org.jacoco.report.test/src/org/jacoco/report/internal/html/page/SourceFilePageTest.java,org.jacoco.report.internal.html.page.SourceFilePageTest,testContents/0,node,1
/tmp/tempRepo17941808559582989529/org.jacoco.report.test/src/org/jacoco/report/internal/html/page/SourceFilePageTest.java,org.jacoco.report.internal.html.page.SourceFilePageTest,testContents/0,page,1
/tmp/tempRepo17941808559582989529/org.jacoco.report.test/src/org/jacoco/report/internal/html/table/CounterColumnTest.java,org.jacoco.report.internal.html.table.CounterColumnTest$Anonymous1,getLink/1[org.jacoco.report.internal.html.table.ReportOutputFolder],base,0
/tmp/tempRepo17941808559582989529/org.jacoco.examples.test/src/org/jacoco/examples/ClassInfoTest.java,org.jacoco.examples.ClassInfoTest,createClassFile/0,b,2
/tmp/tempRepo17941808559582989529/org.jacoco.examples.test/src/org/jacoco/examples/ClassInfoTest.java,org.jacoco.examples.ClassInfoTest,createClassFile/0,in,2
/tmp/tempRepo17941808559582989529/org.jacoco.examples.test/src/org/jacoco/examples/ClassInfoTest.java,org.jacoco.examples.ClassInfoTest,createClassFile/0,f,2
/tmp/tempRepo17941808559582989529/org.jacoco.examples.test/src/org/jacoco/examples/ClassInfoTest.java,org.jacoco.examples.ClassInfoTest,createClassFile/0,out,2
/tmp/tempRepo17941808559582989529/org.jacoco.examples.test/src/org/jacoco/examples/ClassInfoTest.java,org.jacoco.examples.ClassInfoTest,testRunExample/0,args,1
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/runtime/AbstractRuntime.java,org.jacoco.core.runtime.AbstractRuntime,startup/1[org.jacoco.core.runtime.RuntimeData],data,2
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/analysis/CounterComparatorTest.java,org.jacoco.core.analysis.CounterComparatorTest$MockNode,MockNode/1[int],total,1
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/runtime/LoggerRuntime.java,org.jacoco.core.runtime.LoggerRuntime,startup/1[org.jacoco.core.runtime.RuntimeData],data,1
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/runtime/LoggerRuntime.java,org.jacoco.core.runtime.LoggerRuntime,"generateDataAccessor/4[long,java.lang.String,int,org.jacoco.core.runtime.MethodVisitor]",classid,1
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/runtime/LoggerRuntime.java,org.jacoco.core.runtime.LoggerRuntime,"generateDataAccessor/4[long,java.lang.String,int,org.jacoco.core.runtime.MethodVisitor]",classname,1
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/runtime/LoggerRuntime.java,org.jacoco.core.runtime.LoggerRuntime,"generateDataAccessor/4[long,java.lang.String,int,org.jacoco.core.runtime.MethodVisitor]",mv,13
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/runtime/LoggerRuntime.java,org.jacoco.core.runtime.LoggerRuntime,"generateDataAccessor/4[long,java.lang.String,int,org.jacoco.core.runtime.MethodVisitor]",probecount,1
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/runtime/LoggerRuntime.java,org.jacoco.core.runtime.LoggerRuntime,configureLogger/0,l,3
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/internal/analysis/filter/ExhaustiveSwitchFilter.java,org.jacoco.core.internal.analysis.filter.ExhaustiveSwitchFilter,"filter/3[org.jacoco.core.internal.analysis.filter.MethodNode,org.jacoco.core.internal.analysis.filter.IFilterContext,org.jacoco.core.internal.analysis.filter.IFilterOutput]",output,1
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/internal/analysis/filter/ExhaustiveSwitchFilter.java,org.jacoco.core.internal.analysis.filter.ExhaustiveSwitchFilter,"filter/3[org.jacoco.core.internal.analysis.filter.MethodNode,org.jacoco.core.internal.analysis.filter.IFilterContext,org.jacoco.core.internal.analysis.filter.IFilterOutput]",methodNode,1
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/internal/analysis/filter/ExhaustiveSwitchFilter.java,org.jacoco.core.internal.analysis.filter.ExhaustiveSwitchFilter,"filter/3[org.jacoco.core.internal.analysis.filter.MethodNode,org.jacoco.core.internal.analysis.filter.IFilterContext,org.jacoco.core.internal.analysis.filter.IFilterOutput]",line,3
