file,class,method,variable,usage
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"createAnalyzingVisitor/2[long,java.lang.String]",stringPool,1
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"createAnalyzingVisitor/2[long,java.lang.String]",executionData,2
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"Analyzer/2[org.jacoco.core.data.ExecutionDataStore,org.jacoco.core.analysis.ICoverageVisitor]",coverageVisitor,4
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"Analyzer/2[org.jacoco.core.data.ExecutionDataStore,org.jacoco.core.analysis.ICoverageVisitor]",stringPool,1
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/analysis/Analyzer.java,org.jacoco.core.analysis.Analyzer,"Analyzer/2[org.jacoco.core.data.ExecutionDataStore,org.jacoco.core.analysis.ICoverageVisitor]",executionData,4
/tmp/tempRepo17941808559582989529/org.jacoco.cli/src/org/jacoco/cli/internal/Command.java,org.jacoco.cli.internal.Command,usage/1[org.jacoco.cli.internal.CommandParser],JAVACMD,1
/tmp/tempRepo17941808559582989529/org.jacoco.report/src/org/jacoco/report/internal/html/page/NodePage.java,org.jacoco.report.internal.html.page.NodePage,"NodePage/4[NodeType,org.jacoco.report.internal.html.page.ReportPage,org.jacoco.report.internal.ReportOutputFolder,org.jacoco.report.internal.html.IHTMLReportContext]",node,4
/tmp/tempRepo17941808559582989529/org.jacoco.report/src/org/jacoco/report/internal/html/page/NodePage.java,org.jacoco.report.internal.html.page.NodePage,getLinkLabel/0,node,1
/tmp/tempRepo17941808559582989529/org.jacoco.report/src/org/jacoco/report/internal/html/page/NodePage.java,org.jacoco.report.internal.html.page.NodePage,getLinkStyle/0,node,1
/tmp/tempRepo17941808559582989529/org.jacoco.report/src/org/jacoco/report/internal/html/page/NodePage.java,org.jacoco.report.internal.html.page.NodePage,getNode/0,node,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,probevar_should_be_at_position_1_for_static_method_without_parameters/0,actualVisitor,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,probevar_should_be_at_position_1_for_static_method_without_parameters/0,arrayStrategy,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,probevar_should_be_at_position_1_for_static_method_without_parameters/0,expectedVisitor,4
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,probevar_should_be_at_position_2_for_instance_method_without_parameters/0,actualVisitor,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,probevar_should_be_at_position_2_for_instance_method_without_parameters/0,arrayStrategy,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,probevar_should_be_at_position_2_for_instance_method_without_parameters/0,expectedVisitor,4
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitCode_should_call_IProbeArrayStrategy_for_static_initializers/0,actualVisitor,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitCode_should_call_IProbeArrayStrategy_for_static_initializers/0,arrayStrategy,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitCode_should_call_IProbeArrayStrategy_for_static_initializers/0,expectedVisitor,2
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitFrame_should_insert_safety_slot_and_probe_variable_between_arguments_and_local_variables/0,actualVisitor,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitFrame_should_insert_safety_slot_and_probe_variable_between_arguments_and_local_variables/0,arrayStrategy,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitFrame_should_insert_safety_slot_and_probe_variable_between_arguments_and_local_variables/0,expectedVisitor,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitFrame_should_insert_TOP_after_probe_variable_when_safety_slot_occupied_but_not_the_last/0,actualVisitor,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitFrame_should_insert_TOP_after_probe_variable_when_safety_slot_occupied_but_not_the_last/0,arrayStrategy,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitFrame_should_insert_TOP_after_probe_variable_when_safety_slot_occupied_but_not_the_last/0,expectedVisitor,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,verify/0,actual,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,verify/0,expected,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitVarInsn_should_be_called_with_adjusted_variable_positions/0,actualVisitor,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitVarInsn_should_be_called_with_adjusted_variable_positions/0,arrayStrategy,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitVarInsn_should_be_called_with_adjusted_variable_positions/0,expectedVisitor,5
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,should_remap_LocalVariableAnnotation/0,actualVisitor,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,should_remap_LocalVariableAnnotation/0,arrayStrategy,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,should_remap_LocalVariableAnnotation/0,expectedVisitor,3
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitIincInsn_should_be_called_with_adjusted_variable_positions/0,actualVisitor,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitIincInsn_should_be_called_with_adjusted_variable_positions/0,arrayStrategy,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitIincInsn_should_be_called_with_adjusted_variable_positions/0,expectedVisitor,5
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitFrame_should_fill_3_unused_slots_before_probe_variable_with_TOP_TOP_TOP/0,actualVisitor,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitFrame_should_fill_3_unused_slots_before_probe_variable_with_TOP_TOP_TOP/0,arrayStrategy,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitFrame_should_fill_3_unused_slots_before_probe_variable_with_TOP_TOP_TOP/0,expectedVisitor,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitFrame_should_fill_4_unused_slots_before_probe_variable_with_TOP_TOP_TOP_TOP/0,actualVisitor,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitFrame_should_fill_4_unused_slots_before_probe_variable_with_TOP_TOP_TOP_TOP/0,arrayStrategy,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitFrame_should_fill_4_unused_slots_before_probe_variable_with_TOP_TOP_TOP_TOP/0,expectedVisitor,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitFrame_should_insert_safety_slot_and_probe_variable_first_when_no_parameters_exist/0,actualVisitor,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitFrame_should_insert_safety_slot_and_probe_variable_first_when_no_parameters_exist/0,arrayStrategy,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitFrame_should_insert_safety_slot_and_probe_variable_first_when_no_parameters_exist/0,expectedVisitor,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitFrame_must_only_support_resolved_frames/0,actualVisitor,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitFrame_must_only_support_resolved_frames/0,arrayStrategy,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitFrame_must_only_support_resolved_frames/0,expected,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,probevar_should_be_at_position_5_for_instance_method_with_3_parameters/0,actualVisitor,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,probevar_should_be_at_position_5_for_instance_method_with_3_parameters/0,arrayStrategy,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,probevar_should_be_at_position_5_for_instance_method_with_3_parameters/0,expectedVisitor,4
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitCode_should_call_IProbeArrayStrategy_for_any_methods/0,actualVisitor,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitCode_should_call_IProbeArrayStrategy_for_any_methods/0,arrayStrategy,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitCode_should_call_IProbeArrayStrategy_for_any_methods/0,expectedVisitor,2
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,new_stack_size_should_be_increased_for_probes/0,actualVisitor,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,new_stack_size_should_be_increased_for_probes/0,arrayStrategy,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,new_stack_size_should_be_increased_for_probes/0,expectedVisitor,3
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,probevar_should_be_at_position_6_for_instance_method_with_2_wide_parameters/0,actualVisitor,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,probevar_should_be_at_position_6_for_instance_method_with_2_wide_parameters/0,arrayStrategy,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,probevar_should_be_at_position_6_for_instance_method_with_2_wide_parameters/0,expectedVisitor,4
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitFrame_should_fill_2_unused_slots_before_probe_variable_with_TOP_TOP/0,actualVisitor,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitFrame_should_fill_2_unused_slots_before_probe_variable_with_TOP_TOP/0,arrayStrategy,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitFrame_should_fill_2_unused_slots_before_probe_variable_with_TOP_TOP/0,expectedVisitor,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitFrame_should_not_insert_safety_slot_when_it_is_the_last_occupied_slot/0,actualVisitor,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitFrame_should_not_insert_safety_slot_when_it_is_the_last_occupied_slot/0,arrayStrategy,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitFrame_should_not_insert_safety_slot_when_it_is_the_last_occupied_slot/0,expectedVisitor,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,setup/0,actual,2
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,setup/0,actualVisitor,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,setup/0,arrayStrategy,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,setup/0,expected,2
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,setup/0,expectedVisitor,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitLocalVariable_should_be_called_with_adjusted_variable_positions/0,actualVisitor,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitLocalVariable_should_be_called_with_adjusted_variable_positions/0,arrayStrategy,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitLocalVariable_should_be_called_with_adjusted_variable_positions/0,expectedVisitor,5
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,new_stack_size_should_be_big_enought_to_store_probe_array/0,actualVisitor,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,new_stack_size_should_be_big_enought_to_store_probe_array/0,arrayStrategy,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,new_stack_size_should_be_big_enought_to_store_probe_array/0,expectedVisitor,3
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitFrame_should_only_insert_safety_slot_and_probe_variable_when_no_other_local_variables_exist/0,actualVisitor,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitFrame_should_only_insert_safety_slot_and_probe_variable_when_no_other_local_variables_exist/0,arrayStrategy,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/internal/instr/ProbeInserterTest.java,org.jacoco.core.internal.instr.ProbeInserterTest,visitFrame_should_only_insert_safety_slot_and_probe_variable_when_no_other_local_variables_exist/0,expectedVisitor,1
/tmp/tempRepo17941808559582989529/org.jacoco.report.test/src/org/jacoco/report/internal/html/page/SourceFilePageTest.java,org.jacoco.report.internal.html.page.SourceFilePageTest,setup/0,sourceReader,1
/tmp/tempRepo17941808559582989529/org.jacoco.report.test/src/org/jacoco/report/internal/html/page/SourceFilePageTest.java,org.jacoco.report.internal.html.page.SourceFilePageTest,testContents/0,sourceReader,1
/tmp/tempRepo17941808559582989529/org.jacoco.examples.test/src/org/jacoco/examples/ClassInfoTest.java,org.jacoco.examples.ClassInfoTest,testRunExample/0,console,4
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/runtime/AbstractRuntime.java,org.jacoco.core.runtime.AbstractRuntime,createRandomId/0,RANDOM,1
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/runtime/AbstractRuntime.java,org.jacoco.core.runtime.AbstractRuntime,startup/1[org.jacoco.core.runtime.RuntimeData],data,3
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/runtime/LoggerRuntime.java,org.jacoco.core.runtime.LoggerRuntime,shutdown/0,handler,1
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/runtime/LoggerRuntime.java,org.jacoco.core.runtime.LoggerRuntime,shutdown/0,logger,1
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/runtime/LoggerRuntime.java,org.jacoco.core.runtime.LoggerRuntime,startup/1[org.jacoco.core.runtime.RuntimeData],handler,1
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/runtime/LoggerRuntime.java,org.jacoco.core.runtime.LoggerRuntime,startup/1[org.jacoco.core.runtime.RuntimeData],logger,1
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/runtime/LoggerRuntime.java,org.jacoco.core.runtime.LoggerRuntime,"generateDataAccessor/4[long,java.lang.String,int,org.jacoco.core.runtime.MethodVisitor]",CHANNEL,1
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/runtime/LoggerRuntime.java,org.jacoco.core.runtime.LoggerRuntime,"generateDataAccessor/4[long,java.lang.String,int,org.jacoco.core.runtime.MethodVisitor]",key,1
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/runtime/LoggerRuntime.java,org.jacoco.core.runtime.LoggerRuntime,LoggerRuntime/0,handler,1
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/runtime/LoggerRuntime.java,org.jacoco.core.runtime.LoggerRuntime,LoggerRuntime/0,logger,1
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/runtime/LoggerRuntime.java,org.jacoco.core.runtime.LoggerRuntime,LoggerRuntime/0,key,1
/tmp/tempRepo17941808559582989529/org.jacoco.core/src/org/jacoco/core/runtime/LoggerRuntime.java,org.jacoco.core.runtime.LoggerRuntime,configureLogger/0,CHANNEL,1
/tmp/tempRepo17941808559582989529/org.jacoco.report/src/org/jacoco/report/MultiSourceFileLocator.java,org.jacoco.report.MultiSourceFileLocator,getTabWidth/0,tabWidth,1
/tmp/tempRepo17941808559582989529/org.jacoco.report/src/org/jacoco/report/MultiSourceFileLocator.java,org.jacoco.report.MultiSourceFileLocator,"getSourceFile/2[java.lang.String,java.lang.String]",delegates,1
/tmp/tempRepo17941808559582989529/org.jacoco.report/src/org/jacoco/report/MultiSourceFileLocator.java,org.jacoco.report.MultiSourceFileLocator,MultiSourceFileLocator/1[int],tabWidth,4
/tmp/tempRepo17941808559582989529/org.jacoco.report/src/org/jacoco/report/MultiSourceFileLocator.java,org.jacoco.report.MultiSourceFileLocator,MultiSourceFileLocator/1[int],delegates,1
/tmp/tempRepo17941808559582989529/org.jacoco.report/src/org/jacoco/report/MultiSourceFileLocator.java,org.jacoco.report.MultiSourceFileLocator,add/1[org.jacoco.report.ISourceFileLocator],delegates,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/tools/ExecDumpClientTest.java,org.jacoco.core.tools.ExecDumpClientTest,testNoRetries/0,client,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/tools/ExecDumpClientTest.java,org.jacoco.core.tools.ExecDumpClientTest,testNoRetries/0,callbacks,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/tools/ExecDumpClientTest.java,org.jacoco.core.tools.ExecDumpClientTest,should_throw_IOException_when_server_closes_connection_without_response/0,client,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/tools/ExecDumpClientTest.java,org.jacoco.core.tools.ExecDumpClientTest,createExecServer/0,server,2
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/tools/ExecDumpClientTest.java,org.jacoco.core.tools.ExecDumpClientTest,setup/0,callbacks,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/tools/ExecDumpClientTest.java,org.jacoco.core.tools.ExecDumpClientTest,setup/0,client,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/tools/ExecDumpClientTest.java,org.jacoco.core.tools.ExecDumpClientTest,testWithRetries/0,client,3
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/tools/ExecDumpClientTest.java,org.jacoco.core.tools.ExecDumpClientTest,testWithRetries/0,callbacks,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/tools/ExecDumpClientTest.java,org.jacoco.core.tools.ExecDumpClientTest,teardown/0,server,2
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/tools/ExecDumpClientTest.java,org.jacoco.core.tools.ExecDumpClientTest,testDump/0,dumpRequested,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/tools/ExecDumpClientTest.java,org.jacoco.core.tools.ExecDumpClientTest,testDump/0,client,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/tools/ExecDumpClientTest.java,org.jacoco.core.tools.ExecDumpClientTest,testDump/0,resetRequested,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/tools/ExecDumpClientTest.java,org.jacoco.core.tools.ExecDumpClientTest,createNopServer/0,server,2
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/tools/ExecDumpClientTest.java,org.jacoco.core.tools.ExecDumpClientTest,testReset/0,dumpRequested,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/tools/ExecDumpClientTest.java,org.jacoco.core.tools.ExecDumpClientTest,testReset/0,client,3
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/tools/ExecDumpClientTest.java,org.jacoco.core.tools.ExecDumpClientTest,testReset/0,resetRequested,1
/tmp/tempRepo17941808559582989529/org.jacoco.report.test/src/org/jacoco/report/DirectorySourceFileLocatorTest.java,org.jacoco.report.DirectorySourceFileLocatorTest,getSourceFile_should_return_content_when_file_exists/0,locator,1
/tmp/tempRepo17941808559582989529/org.jacoco.report.test/src/org/jacoco/report/DirectorySourceFileLocatorTest.java,org.jacoco.report.DirectorySourceFileLocatorTest,setup/0,sourceFolder,1
/tmp/tempRepo17941808559582989529/org.jacoco.report.test/src/org/jacoco/report/DirectorySourceFileLocatorTest.java,org.jacoco.report.DirectorySourceFileLocatorTest,setup/0,locator,1
/tmp/tempRepo17941808559582989529/org.jacoco.report.test/src/org/jacoco/report/DirectorySourceFileLocatorTest.java,org.jacoco.report.DirectorySourceFileLocatorTest,getSourceFile_should_return_null_when_source_does_not_exist/0,locator,1
/tmp/tempRepo17941808559582989529/org.jacoco.report.test/src/org/jacoco/report/DirectorySourceFileLocatorTest.java,org.jacoco.report.DirectorySourceFileLocatorTest,createFile/1[java.lang.String],sourceFolder,1
/tmp/tempRepo17941808559582989529/org.jacoco.report.test/src/org/jacoco/report/DirectorySourceFileLocatorTest.java,org.jacoco.report.DirectorySourceFileLocatorTest,getSourceFile_should_return_null_when_source_is_folder/0,sourceFolder,1
/tmp/tempRepo17941808559582989529/org.jacoco.report.test/src/org/jacoco/report/DirectorySourceFileLocatorTest.java,org.jacoco.report.DirectorySourceFileLocatorTest,getSourceFile_should_return_null_when_source_is_folder/0,locator,1
/tmp/tempRepo17941808559582989529/org.jacoco.core.test/src/org/jacoco/core/analysis/AnalyzerTest.java,org.jacoco.core.analysis.AnalyzerTest,testAnalyzeClassFromByteArray/0,analyzer,1
